scope,program_id,program_name,credential,study_mode,school,url,catalogs,catalog_occurrence_count,official_course_reference_count,database_course_count,http_status,final_url,classification,reason,matched_program_id
current_catalog,8350BTECH,Technology Management,Bachelor of Technology,Part-time,School of Transportation,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,applied-natural-sciences|computing-it|engineering|health-sciences,7,,31,,https://www.bcit.ca/programs/technology-management-bachelor-of-technology-part-time-8350btech/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8350BTECH
current_catalog,847ABTECH,Forensic Investigation (Crime and Intelligence Analysis Option),Bachelor of Technology,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/forensic-investigation-crime-and-intelligence-analysis-option-bachelor-of-technology-part-time-847abtech/,applied-natural-sciences|computing-it,2,,23,,https://www.bcit.ca/programs/forensic-investigation-crime-and-intelligence-analysis-option-bachelor-of-technology-part-time-847abtech/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,847ABTECH
current_catalog,847BBTECH,Forensic Investigation (Forensic Science Option),Bachelor of Technology,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,applied-natural-sciences,1,,36,,https://www.bcit.ca/programs/forensic-investigation-forensic-science-option-bachelor-of-technology-part-time-847bbtech/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,847BBTECH
current_catalog,847CBTECH,Forensic Investigation (Digital Forensics and Cybersecurity Option),Bachelor of Technology,Full-time/Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,applied-natural-sciences|computing-it,3,,20,,https://www.bcit.ca/programs/forensic-investigation-digital-forensics-and-cybersecurity-option-bachelor-of-technology-full-time-part-time-847cbtech/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,847CBTECH
current_catalog,8520BENVH,Environmental Public Health,Bachelor of Environmental Public Health,Full-time,School of Health Sciences,https://www.bcit.ca/programs/environmental-public-health-bachelor-of-environmental-public-health-full-time-8520benvh/,applied-natural-sciences|health-sciences,2,,27,,https://www.bcit.ca/programs/environmental-public-health-bachelor-of-environmental-public-health-full-time-8520benvh/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8520BENVH
current_catalog,8610BENG,Mining and Mineral Resource Engineering,Bachelor of Engineering,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/mining-and-mineral-resource-engineering-bachelor-of-engineering-full-time-8610beng/,applied-natural-sciences|engineering,2,,63,,https://www.bcit.ca/programs/mining-and-mineral-resource-engineering-bachelor-of-engineering-full-time-8610beng/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8610BENG
current_catalog,8630BACC,Accounting,Bachelor of Accounting,Full-time/Part-time,School of Business + Media,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,business-media,1,,17,,https://www.bcit.ca/programs/accounting-bachelor-of-accounting-full-time-part-time-8630bacc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8630BACC
current_catalog,8645BSC,Geomatics,Bachelor of Science,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/geomatics-bachelor-of-science-full-time-8645bsc/,applied-natural-sciences|engineering,2,,22,,https://www.bcit.ca/programs/geomatics-bachelor-of-science-full-time-8645bsc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8645BSC
current_catalog,8650BSC,Radiation Therapy,Bachelor of Science,Full-time,School of Health Sciences,https://www.bcit.ca/programs/radiation-therapy-bachelor-of-science-full-time-8650bsc/,health-sciences,1,,28,,https://www.bcit.ca/programs/radiation-therapy-bachelor-of-science-full-time-8650bsc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8650BSC
current_catalog,8660BENG,Civil Engineering,Bachelor of Engineering,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/civil-engineering-bachelor-of-engineering-full-time-8660beng/,engineering,1,,73,,https://www.bcit.ca/programs/civil-engineering-bachelor-of-engineering-full-time-8660beng/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8660BENG
current_catalog,867ABSC,Applied Computer Science (Games Development Option),Bachelor of Science,Full-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/applied-computer-science-games-development-option-bachelor-of-science-full-time-867absc/,computing-it,1,,20,,https://www.bcit.ca/programs/applied-computer-science-games-development-option-bachelor-of-science-full-time-867absc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,867ABSC
current_catalog,867BBSC,Applied Computer Science (Network Security Applications Development Option),Bachelor of Science,Full-time/Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,computing-it,2,20,,200,https://www.bcit.ca/programs/applied-computer-science-network-security-applications-development-option-bachelor-of-science-full-time-part-time-867bbsc/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,867CBSC,Applied Computer Science (Database Option),Bachelor of Science,Full-time/Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-full-time-part-time-867cbsc/,computing-it,2,,20,,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-full-time-part-time-867cbsc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,867CBSC
current_catalog,867DBSC,Applied Computer Science (Human Computer Interface Option),Bachelor of Science,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,computing-it,2,35,,200,https://www.bcit.ca/programs/applied-computer-science-human-computer-interface-option-bachelor-of-science-part-time-867dbsc/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,867EBSC,Applied Computer Science (Network Security Administration Option),Bachelor of Science,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,computing-it,2,35,,200,https://www.bcit.ca/programs/applied-computer-science-network-security-administration-option-bachelor-of-science-part-time-867ebsc/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,867FBSC,Applied Computer Science (Wireless and Mobile Applications Development Option),Bachelor of Science,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,computing-it,2,35,,200,https://www.bcit.ca/programs/applied-computer-science-wireless-and-mobile-applications-development-option-bachelor-of-science-part-time-867fbsc/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,8800BTECH,Construction Management,Bachelor of Technology,Full-time/Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/construction-management-bachelor-of-technology-full-time-part-time-8800btech/,engineering,1,,,,https://www.bcit.ca/programs/construction-management-bachelor-of-technology-full-time-part-time-8800btech/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8800BTECH
current_catalog,8830BID,Interior Design,Bachelor of Interior Design,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/interior-design-bachelor-of-interior-design-full-time-8830bid/,engineering|trades-apprenticeships,2,,15,,https://www.bcit.ca/programs/interior-design-bachelor-of-interior-design-full-time-8830bid/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8830BID
current_catalog,8875BSN,Nursing,Bachelor of Science in Nursing,Full-time,School of Health Sciences,https://www.bcit.ca/programs/nursing-bachelor-of-science-in-nursing-full-time-8875bsn/,health-sciences,1,,48,,https://www.bcit.ca/programs/nursing-bachelor-of-science-in-nursing-full-time-8875bsn/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8875BSN
current_catalog,8900BTECH,Electronics,Bachelor of Technology,Part-time,School of Energy,https://www.bcit.ca/programs/electronics-bachelor-of-technology-part-time-8900btech/,engineering,1,,29,,https://www.bcit.ca/programs/electronics-bachelor-of-technology-part-time-8900btech/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,8900BTECH
current_catalog,8910BSC,Honours in Biotechnology,Bachelor of Science,Full-time,School of Health Sciences,https://www.bcit.ca/programs/honours-in-biotechnology-bachelor-of-science-full-time-8910bsc/,applied-natural-sciences|health-sciences,2,28,,200,https://www.bcit.ca/programs/honours-in-biotechnology-bachelor-of-science-full-time-8910bsc/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,9100FADVDIP,Geographic Information Systems,Advanced Diploma,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-full-time-9100fadvdip/,applied-natural-sciences|computing-it|engineering,3,,20,,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-full-time-9100fadvdip/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,9100FADVDIP
current_catalog,9100PADVDIP,Geographic Information Systems,Advanced Diploma,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-part-time-9100padvdip/,applied-natural-sciences|computing-it|engineering,3,,33,,https://www.bcit.ca/programs/geographic-information-systems-advanced-diploma-part-time-9100padvdip/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,9100PADVDIP
current_catalog,9940BSC,Combined Honours in Biochemistry and Forensic Science,Bachelor of Science,Full-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/combined-honours-in-biochemistry-and-forensic-science-bachelor-of-science-full-time-9940bsc/,applied-natural-sciences,1,,58,,https://www.bcit.ca/programs/combined-honours-in-biochemistry-and-forensic-science-bachelor-of-science-full-time-9940bsc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,9940BSC
current_catalog,9975BBA,Bachelor of Business Administration,Bachelor of Business Administration,Full-time/Part-time,School of Business + Media,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,business-media,1,,56,,https://www.bcit.ca/programs/bachelor-of-business-administration-bachelor-of-business-administration-full-time-part-time-9975bba/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,9975BBA
current_catalog,9980BCI,Bachelor of Creative Industries,Bachelor of Creative Industries,Full-time,School of Business + Media,https://www.bcit.ca/programs/bachelor-of-creative-industries-bachelor-of-creative-industries-full-time-9980bci/,business-media,1,,25,,https://www.bcit.ca/programs/bachelor-of-creative-industries-bachelor-of-creative-industries-full-time-9980bci/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,9980BCI
current_catalog,A200GRCERT,Building Energy Modelling,Graduate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/building-energy-modelling-graduate-certificate-part-time-a200grcert/,engineering,1,8,,200,https://www.bcit.ca/programs/building-energy-modelling-graduate-certificate-part-time-a200grcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,A500GRCERT,Global Leadership,Graduate Certificate,Full-time,School of Business + Media,https://www.bcit.ca/programs/global-leadership-graduate-certificate-full-time-a500grcert/,business-media,1,6,,200,https://www.bcit.ca/programs/global-leadership-graduate-certificate-full-time-a500grcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,A600GRCERT,Business Analytics,Graduate Certificate,Full-time,School of Business + Media,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,business-media|computing-it,4,,6,,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,A600GRCERT
current_catalog,A700GRCERT,Business Administration,Graduate Certificate,Full-time,School of Business + Media,https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a700grcert/,business-media,1,,6,,https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a700grcert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,A700GRCERT
current_catalog,M120MENG,Building Science,Master of Engineering,Full-time/Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/building-science-master-of-engineering-full-time-part-time-m120meng/,engineering,1,,19,,https://www.bcit.ca/programs/building-science-master-of-engineering-full-time-part-time-m120meng/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,M120MENG
current_catalog,M220MASC,Building Engineering/Building Science,Master of Applied Science,Full-time/Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/building-engineering-building-science-master-of-applied-science-full-time-part-time-m220masc/,engineering,1,,22,,https://www.bcit.ca/programs/building-engineering-building-science-master-of-applied-science-full-time-part-time-m220masc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,M220MASC
current_catalog,M410MSC,Ecological Restoration,Master of Science,Full-time/Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,applied-natural-sciences,1,,19,,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,M410MSC
current_catalog,M500MENG,Smart Grid Systems and Technologies,Master of Engineering,Full-time/Part-time,School of Energy,https://www.bcit.ca/programs/smart-grid-systems-and-technologies-master-of-engineering-full-time-part-time-m500meng/,applied-natural-sciences|engineering,2,,14,,https://www.bcit.ca/programs/smart-grid-systems-and-technologies-master-of-engineering-full-time-part-time-m500meng/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,M500MENG
current_catalog,M600MSC,Applied Computing,Master of Science,Full-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/applied-computing-master-of-science-full-time-m600msc/,computing-it|engineering,5,,12,,https://www.bcit.ca/programs/applied-computing-master-of-science-full-time-m600msc/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,M600MSC
sitemap_only,5740DIPLT,,,,,https://www.bcit.ca/programs/accounting-diploma-full-time-5740diplt/,,0,,,200,https://www.bcit.ca/programs/accounting-diploma-full-time-6035dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,5740PDIPMA,,,,,https://www.bcit.ca/programs/accounting-diploma-part-time-5740pdipma/,,0,,,200,https://www.bcit.ca/programs/accounting-diploma-part-time-6035pdipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,6255CERT,,,,,https://www.bcit.ca/programs/advanced-business-management-certificate-part-time-6255cert/,,0,,,404,https://www.bcit.ca/programs/advanced-business-management-certificate-part-time-6255cert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,6295CERT,,,,,https://www.bcit.ca/programs/advanced-human-resource-management-certificate-part-time-6295cert/,,0,,,404,https://www.bcit.ca/programs/advanced-human-resource-management-certificate-part-time-6295cert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,6445ACERT,,,,,https://www.bcit.ca/programs/advanced-java-development-associate-certificate-part-time-6445acert/,,0,,,404,https://www.bcit.ca/programs/advanced-java-development-associate-certificate-part-time-6445acert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,6810ACERT,,,,,https://www.bcit.ca/programs/advanced-net-development-associate-certificate-part-time-6810acert/,,0,,,404,https://www.bcit.ca/programs/advanced-net-development-associate-certificate-part-time-6810acert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,5525ACERT,,,,,https://www.bcit.ca/programs/applied-computer-applications-aca-associate-certificate-part-time-5525acert/,,0,,,404,https://www.bcit.ca/programs/applied-computer-applications-aca-associate-certificate-part-time-5525acert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,867CBSC,,,,,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-part-time-867cbsc/,,0,,,200,https://www.bcit.ca/programs/applied-computer-science-database-option-bachelor-of-science-full-time-part-time-867cbsc/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,5095ADCERT,,,,,https://www.bcit.ca/programs/building-controls-and-energy-management-advanced-certificate-part-time-5095adcert/,,0,,,404,https://www.bcit.ca/programs/building-controls-and-energy-management-advanced-certificate-part-time-5095adcert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,A100GRCERT,,,,,https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a100grcert/,,0,,,200,https://www.bcit.ca/programs/business-administration-graduate-certificate-full-time-a700grcert/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,0340NOBCIT,,,,,https://www.bcit.ca/programs/business-and-media-study-abroad-for-international-students-full-time-0340nobcit/,,0,,,200,https://www.bcit.ca/programs/business-and-media-study-abroad-for-international-students-full-time-0340nobcit/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,0330NOBCIT,,,,,https://www.bcit.ca/programs/business-and-media-study-abroad-full-time-0330nobcit/,,0,,,200,https://www.bcit.ca/programs/business-and-media-study-abroad-full-time-0330nobcit/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,5210DIPLT,,,,,https://www.bcit.ca/programs/business-management-advanced-placement-degree-diploma-entry-diploma-full-time-5210diplt/,,0,,,200,https://www.bcit.ca/programs/business-management-diploma-full-time-6245diplt/#ap,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,537ADIPLT,,,,,https://www.bcit.ca/programs/chemical-and-environmental-technology-analytical-science-option-diploma-full-time-537adiplt/,,0,,,200,https://www.bcit.ca/programs/chemical-and-environmental-engineering-technology-diploma-full-time-5375dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,537BDIPLT,,,,,https://www.bcit.ca/programs/chemical-and-environmental-technology-process-engineering-option-diploma-full-time-537bdiplt/,,0,,,200,https://www.bcit.ca/programs/chemical-and-environmental-engineering-technology-diploma-full-time-5375dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,5495000000,,,,,https://www.bcit.ca/programs/civil-engineering-materials-testing-statement-of-completion-part-time-5495000000/,,0,,,200,https://www.bcit.ca/programs/civil-engineering-materials-testing-statement-of-completion-part-time-5495000000/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,0550000000,,,,,https://www.bcit.ca/programs/coast-capital-savings-entrepreneurial-program-statement-of-completion-part-time-0550000000/,,0,,,404,https://www.bcit.ca/programs/coast-capital-savings-entrepreneurial-program-statement-of-completion-part-time-0550000000/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,6495CERT,,,,,https://www.bcit.ca/programs/communication-design-essentials-certificate-full-time-6495cert/,,0,,,200,https://www.bcit.ca/programs/graphic-design-certificate-full-time-part-time-6585cert/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,550SACERT,,,,,https://www.bcit.ca/programs/computer-systems-foundations-associate-certificate-part-time-550sacert/,,0,,,404,https://www.bcit.ca/programs/computer-systems-foundations-associate-certificate-part-time-550sacert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,0335NOBCIT,,,,,https://www.bcit.ca/programs/computing-and-academic-studies-study-abroad-full-time-0335nobcit/,,0,,,200,https://www.bcit.ca/programs/computing-and-academic-studies-study-abroad-full-time-0335nobcit/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,7720ACERT,,,,,https://www.bcit.ca/programs/construction-operations-associate-certificate-part-time-7720acert/,,0,,,200,https://www.bcit.ca/programs/construction-operations-associate-certificate-part-time-7880acert/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,0820CM,,,,,https://www.bcit.ca/programs/cybersecurity-essentials-for-it-professionals-microcredential-part-time-distance-and-online-learning-0820cm/,,0,,,200,https://www.bcit.ca/programs/cybersecurity-essentials-for-it-professionals-microcredential-part-time-0820cm/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,534BDIPMA,,,,,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-electrical-power-and-industrial-control-option-diploma-full-time-cooperative-education-534bdipma/,,0,,,200,https://www.bcit.ca/programs/electrical-and-computer-engineering-technology-electrical-power-and-industrial-control-option-diploma-full-time-534bdipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,0345NOBCIT,,,,,https://www.bcit.ca/programs/energy-study-abroad-full-time-0345nobcit/,,0,,,200,https://www.bcit.ca/programs/energy-study-abroad-full-time-0345nobcit/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,8500DBTECH,,,,,https://www.bcit.ca/programs/environmental-health-public-health-inspection-bachelor-of-technology-full-time-8500dbtech/,,0,,,200,https://www.bcit.ca/programs/environmental-public-health-bachelor-of-environmental-public-health-full-time-8520benvh/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,5730DIPLT,,,,,https://www.bcit.ca/programs/finance-diploma-full-time-5730diplt/,,0,,,200,https://www.bcit.ca/programs/finance-diploma-full-time-6045dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,5730PDIPMA,,,,,https://www.bcit.ca/programs/finance-diploma-part-time-5730pdipma/,,0,,,200,https://www.bcit.ca/programs/finance-diploma-part-time-6045pdipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,5710ASCERT,,,,,https://www.bcit.ca/programs/financial-analyst-advanced-certificate-part-time-5710ascert/,,0,,,404,https://www.bcit.ca/programs/financial-analyst-advanced-certificate-part-time-5710ascert/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,5720DIPLT,,,,,https://www.bcit.ca/programs/financial-planning-diploma-full-time-5720diplt/,,0,,,200,https://www.bcit.ca/programs/financial-planning-diploma-full-time-6055dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,6270IPCERT,,,,,https://www.bcit.ca/programs/fire-executive-management-bcit-industry-partnership-certificate-part-time-6270ipcert/,,0,,,200,https://www.bcit.ca/programs/fire-service-industry-leadership-certificate-part-time-6285cert/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,7930DIPMA,,,,,https://www.bcit.ca/programs/fish-wildlife-and-recreation-diploma-full-time-7930dipma/,,0,,,200,https://www.bcit.ca/programs/fish-wildlife-and-recreation-diploma-full-time-7935dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,526BASCERT,,,,,https://www.bcit.ca/programs/forensic-investigation-general-criminalistics-option-advanced-certificate-part-time-526bascert/,,0,,,200,https://www.bcit.ca/programs/forensic-investigation-general-criminalistics-option-advanced-certificate-part-time-526bascert/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,5325ACERT,,,,,https://www.bcit.ca/programs/foundations-in-occupational-health-and-safety-associate-certificate-part-time-5325acert/,,0,,,200,https://www.bcit.ca/programs/foundations-in-occupational-health-and-safety-associate-certificate-part-time-5325acert/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,7540DIPMA,,,,,https://www.bcit.ca/programs/full-stack-web-development-diploma-full-time-7540dipma/,,0,,,200,https://www.bcit.ca/programs/full-stack-web-development-diploma-full-time-7540dipma/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,7530DIPMA,,,,,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7530dipma/,,0,,,200,https://www.bcit.ca/programs/geomatics-engineering-technology-diploma-full-time-7535dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,6180DIPMA,,,,,https://www.bcit.ca/programs/graphic-communications-technology-management-diploma-full-time-6180dipma/,,0,,,200,https://www.bcit.ca/programs/graphic-communications-diploma-full-time-6247dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,6595DIPMA,,,,,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-full-time-part-time-6595dipma/,,0,,,200,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,6475ACERT,,,,,https://www.bcit.ca/programs/graphic-design-associate-certificate-full-time-part-time-6475acert/,,0,,,200,https://www.bcit.ca/programs/graphic-design-foundations-associate-certificate-part-time-6505acert/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,0350NOBCIT,,,,,https://www.bcit.ca/programs/health-sciences-study-abroad-full-time-0350nobcit/,,0,,,200,https://www.bcit.ca/programs/health-sciences-study-abroad-full-time-0350nobcit/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,8910BSC,,,,,https://www.bcit.ca/programs/honours-in-biotechnology-bachelor-of-science-full-time-cooperative-education-8910bsc/,,0,,,200,https://www.bcit.ca/programs/honours-in-biotechnology-bachelor-of-science-full-time-8910bsc/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,3830APPR,,,,,https://www.bcit.ca/programs/insulator-heat-and-frost-apprenticeship-full-time-3830appr/,,0,,,404,https://www.bcit.ca/programs/insulator-heat-and-frost-apprenticeship-full-time-3830appr/,inactive/not currently offered,URL is absent from every current area catalog and returns HTTP 404.,
sitemap_only,745ADIPLT,,,,,https://www.bcit.ca/programs/international-business-management-global-supply-chain-option-diploma-full-time-745adiplt/,,0,,,200,https://www.bcit.ca/programs/global-supply-chain-management-diploma-full-time-7475dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,745BDIPLT,,,,,https://www.bcit.ca/programs/international-business-management-international-business-option-diploma-full-time-745bdiplt/,,0,,,200,https://www.bcit.ca/programs/global-supply-chain-management-diploma-full-time-7475dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,0005NOBCIT,,,,,https://www.bcit.ca/programs/international-student-entry-full-time-0005nobcit/,,0,,,200,https://www.bcit.ca/programs/international-student-entry-full-time-0120nobcit/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
sitemap_only,8600BTECH,,,,,https://www.bcit.ca/programs/manufacturing-bachelor-of-technology-part-time-8600btech/,,0,,,200,https://www.bcit.ca/programs/manufacturing-bachelor-of-technology-part-time-8600btech/,inactive/not currently offered,URL is absent from every current area catalog; the page remains reachable but is not currently catalog-listed.,
sitemap_only,2935DIPMA,,,,,https://www.bcit.ca/programs/marine-engineering-diploma-full-time-cooperative-education-2935dipma/,,0,,,200,https://www.bcit.ca/programs/marine-engineering-diploma-full-time-2942dipma/,duplicate/renamed/variant,Historical sitemap URL redirects to a canonical entry in the current area catalogs.,
